,Sno,MovieName,Director1,Director2,Director3,Duration,Genre1,Genre2,Genre3,Ratings
0,1,Spider-Man: Across the Spider-Verse,Joaquim Dos Santos,Kemp Powers,Justin K. Thompson,140,Animation,Action,Adventure,9.0
1,2,The Dark Knight,Christopher Nolan,,,152,Action,Crime,Drama,9.0
2,3,The Lord of the Rings: The Return of the King,Peter Jackson,,,201,Action,Adventure,Drama,9.0
3,4,Inception,Christopher Nolan,,,148,Action,Adventure,Sci-Fi,8.8
4,5,The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,,,178,Action,Adventure,Drama,8.8
5,6,The Lord of the Rings: The Two Towers,Peter Jackson,,,179,Action,Adventure,Drama,8.8
6,7,The Matrix,Lana Wachowski,Lilly Wachowski,,136,Action,Sci-Fi,,8.7
7,8,Star Wars: Episode V - The Empire Strikes Back,Irvin Kershner,,,124,Action,Adventure,Fantasy,8.7
8,9,Soorarai Pottru,Sudha Kongara,,,153,Action,Drama,,8.7
9,10,Star Wars: Episode IV - A New Hope,George Lucas,,,121,Action,Adventure,Fantasy,8.6
10,11,Terminator 2: Judgment Day,James Cameron,,,137,Action,Sci-Fi,,8.6
11,12,Seven Samurai,Akira Kurosawa,,,207,Action,Drama,,8.6
12,13,Harakiri,Masaki Kobayashi,,,133,Action,Drama,Mystery,8.6
13,14,Sita Ramam,Hanu Raghavapudi,,,163,Action,Drama,Mystery,8.6
14,15,Léon: The Professional,Luc Besson,,,110,Action,Crime,Drama,8.5
15,16,Gladiator,Ridley Scott,,,155,Action,Adventure,Drama,8.5
16,17,Spider-Man: Into the Spider-Verse,Bob Persichetti,Peter Ramsey,Rodney Rothman,117,Animation,Action,Adventure,8.4
17,18,Indiana Jones and the Raiders of the Lost Ark,Steven Spielberg,,,115,Action,Adventure,,8.4
18,19,Avengers: Endgame,Anthony Russo,Joe Russo,,181,Action,Adventure,Drama,8.4
19,20,Avengers: Infinity War,Anthony Russo,Joe Russo,,149,Action,Adventure,Sci-Fi,8.4
20,21,Oldboy,Park Chan-wook,,,101,Action,Drama,Mystery,8.4
21,22,The Dark Knight Rises,Christopher Nolan,,,164,Action,Drama,Thriller,8.4
22,23,Aliens,James Cameron,,,137,Action,Adventure,Sci-Fi,8.4
23,24,Kaithi,Lokesh Kanagaraj,,,145,Action,Adventure,Crime,8.4
24,25,Asuran,Vetrimaaran,,,141,Action,Drama,,8.4
25,26,Top Gun: Maverick,Joseph Kosinski,,,130,Action,Drama,,8.3
26,27,Heat,Michael Mann,,,170,Action,Crime,Drama,8.3
27,28,North by Northwest,Alfred Hitchcock,,,136,Action,Adventure,Mystery,8.3
28,29,Star Wars: Episode VI - Return of the Jedi,Richard Marquand,,,131,Action,Adventure,Fantasy,8.3
29,30,Princess Mononoke,Hayao Miyazaki,,,134,Animation,Action,Adventure,8.3
30,31,Kantara,Rishab Shetty,,,148,Action,Adventure,Drama,8.3
31,32,Dangal,Nitesh Tiwari,,,161,Action,Biography,Drama,8.3
32,33,Raatchasan,Ram Kumar,,,170,Action,Crime,Drama,8.3
33,34,K.G.F: Chapter 2,Prashanth Neel,,,168,Action,Crime,Drama,8.3
34,35,Vikram,Lokesh Kanagaraj,,,175,Action,Crime,Thriller,8.3
35,36,Shershaah,Vishnuvardhan,,,135,Action,Biography,Drama,8.3
36,37,Guardians of the Galaxy Vol. 3,James Gunn,,,150,Action,Adventure,Comedy,8.2
37,38,Spider-Man: No Way Home,Jon Watts,,,148,Action,Adventure,Fantasy,8.2
38,39,Jurassic Park,Steven Spielberg,,,127,Action,Adventure,Sci-Fi,8.2
39,40,Indiana Jones and the Last Crusade,Steven Spielberg,,,127,Action,Adventure,,8.2
40,41,1917,Sam Mendes,,,119,Action,Drama,War,8.2
41,42,Batman Begins,Christopher Nolan,,,140,Action,Crime,Drama,8.2
42,43,Kill Bill: Vol. 1,Quentin Tarantino,,,111,Action,Crime,Drama,8.2
43,44,Die Hard,John McTiernan,,,132,Action,Thriller,,8.2
44,45,V for Vendetta,James McTeigue,,,132,Action,Drama,Sci-Fi,8.2
45,46,Demon Slayer the Movie: Mugen Train,Haruo Sotozaki,,,117,Animation,Action,Adventure,8.2
46,47,Ran,Akira Kurosawa,,,162,Action,Drama,War,8.2
47,48,Gangs of Wasseypur,Anurag Kashyap,,,321,Action,Comedy,Crime,8.2
48,49,Vikram Vedha,Gayatri,Pushkar,Gowtham Selvaraj,147,Action,Crime,Drama,8.2
49,50,Yojimbo,Akira Kurosawa,,,110,Action,Drama,Thriller,8.2
50,51,Uri: The Surgical Strike,Aditya Dhar,,,138,Action,Drama,History,8.2
51,52,Baahubali 2: The Conclusion,S.S. Rajamouli,,,167,Action,Drama,,8.2
52,53,K.G.F: Chapter 1,Prashanth Neel,,,156,Action,Crime,Drama,8.2
53,54,Rangasthalam 1985,Sukumar,,,170,Action,Drama,,8.2
54,55,Sherlock Jr.,Buster Keaton,,,45,Action,Comedy,Romance,8.2
55,56,The Mountain II,Alper Caglar,,,135,Action,Drama,War,8.2
56,57,Paan Singh Tomar,Tigmanshu Dhulia,,,135,Action,Biography,Crime,8.2
57,58,Mad Max: Fury Road,George Miller,,,120,Action,Adventure,Sci-Fi,8.1
58,59,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,,,143,Action,Adventure,Fantasy,8.1
59,60,Blade Runner,Ridley Scott,,,117,Action,Drama,Sci-Fi,8.1
60,61,Ford v Ferrari,James Mangold,,,152,Action,Biography,Drama,8.1
61,62,The Terminator,James Cameron,,,107,Action,Sci-Fi,,8.1
62,63,Logan,James Mangold,,,137,Action,Drama,Sci-Fi,8.1
63,64,How to Train Your Dragon,Dean DeBlois,Chris Sanders,,98,Animation,Action,Adventure,8.1
64,65,Rush,Ron Howard,,,123,Action,Biography,Drama,8.1
65,66,"Lock, Stock and Two Smoking Barrels",Guy Ritchie,,,107,Action,Comedy,Crime,8.1
66,67,Warrior,Gavin O'Connor,,,140,Action,Drama,Sport,8.1
67,68,The Iron Giant,Brad Bird,,,86,Animation,Action,Adventure,8.1
68,69,Neon Genesis Evangelion: The End of Evangelion,Hideaki Anno,Kazuya Tsurumaki,,87,Animation,Action,Drama,8.1
69,70,The General,Clyde Bruckman,Buster Keaton,,67,Action,Adventure,Comedy,8.1
70,71,Bajrangi Bhaijaan,Kabir Khan,Mehmet Tutkun,,163,Action,Adventure,Comedy,8.1
71,72,Sholay,Ramesh Sippy,,,162,Action,Adventure,Comedy,8.1
72,73,The Hidden Fortress,Akira Kurosawa,,,126,Action,Adventure,Drama,8.1
73,74,White Heat,Raoul Walsh,,,114,Action,Crime,Drama,8.1
74,75,A Wednesday,Neeraj Pandey,,,104,Action,Crime,Drama,8.1
75,76,Sarfarosh,John Mathew Matthan,,,174,Action,Drama,Thriller,8.1
76,77,Major,Sashi Kiran Tikka,,,150,Action,Biography,Drama,8.1
77,78,Hera Pheri,Priyadarshan,,,156,Action,Comedy,Crime,8.1
78,79,Thuppakki,A.R. Murugadoss,,,165,Action,Thriller,,8.1
79,80,Kaththi,A.R. Murugadoss,,,166,Action,Drama,,8.1
80,81,John Wick: Chapter 4,Chad Stahelski,,,169,Action,Crime,Thriller,8.0
81,82,Guardians of the Galaxy,James Gunn,,,121,Action,Adventure,Comedy,8.0
82,83,Dune,Denis Villeneuve,,,155,Action,Adventure,Drama,8.0
83,84,Blade Runner 2049,Denis Villeneuve,,,164,Action,Drama,Mystery,8.0
84,85,Deadpool,Tim Miller,,,108,Action,Comedy,,8.0
85,86,The Avengers,Joss Whedon,,,143,Action,Sci-Fi,,8.0
86,87,Zack Snyder's Justice League,Zack Snyder,,,242,Action,Adventure,Fantasy,8.0
87,88,The Incredibles,Brad Bird,,,115,Animation,Action,Adventure,8.0
88,89,Casino Royale,Martin Campbell,,,144,Action,Adventure,Thriller,8.0
89,90,The Revenant,Alejandro G. Iñárritu,,,156,Action,Adventure,Drama,8.0
90,91,Akira,Katsuhiro Ôtomo,,,124,Animation,Action,Drama,8.0
91,92,Kill Bill: Vol. 2,Quentin Tarantino,,,137,Action,Crime,Thriller,8.0
92,93,The Bourne Ultimatum,Paul Greengrass,,,115,Action,Mystery,Thriller,8.0
93,94,Ip Man,Wilson Yip,,,106,Action,Biography,Drama,8.0
94,95,Infernal Affairs,Andrew Lau,Alan Mak,,101,Action,Crime,Drama,8.0
95,96,Wolfwalkers,Tomm Moore,Ross Stewart,,103,Animation,Action,Adventure,8.0
96,97,Baahubali: The Beginning,S.S. Rajamouli,,,159,Action,Drama,,8.0
97,98,Elite Squad,José Padilha,,,115,Action,Crime,Drama,8.0
98,99,Sanjuro,Akira Kurosawa,,,96,Action,Drama,Thriller,8.0
99,100,Haider,Vishal Bhardwaj,,,160,Action,Crime,Drama,8.0
100,101,Elite Squad 2: The Enemy Within,José Padilha,,,115,Action,Crime,Drama,8.0
101,102,Tae Guk Gi: The Brotherhood of War,Je-kyu Kang,,,140,Action,Drama,War,8.0
102,103,Karthikeya 2,Chandoo Mondeti,,,150,Action,Adventure,Fantasy,8.0
103,104,Andaz Apna Apna,Rajkumar Santoshi,,,160,Action,Comedy,Romance,8.0
104,105,Arjun Reddy,Sandeep Reddy Vanga,,,182,Action,Drama,Romance,8.0
105,106,Nefes: Vatan Sagolsun,Levent Semerci,,,128,Action,Drama,Thriller,8.0
106,107,1: Nenokkadine,Sukumar,,,170,Action,Thriller,,8.0
107,108,Avatar,James Cameron,,,162,Action,Adventure,Fantasy,7.9
108,109,Iron Man,Jon Favreau,,,126,Action,Adventure,Sci-Fi,7.9
109,110,Thor: Ragnarok,Taika Waititi,,,130,Action,Adventure,Comedy,7.9
110,111,Star Trek,J.J. Abrams,,,127,Action,Adventure,Sci-Fi,7.9
111,112,Edge of Tomorrow,Doug Liman,,,113,Action,Adventure,Sci-Fi,7.9
112,113,The Bourne Identity,Doug Liman,,,119,Action,Mystery,Thriller,7.9
113,114,X-Men: Days of Future Past,Bryan Singer,,,132,Action,Adventure,Sci-Fi,7.9
114,115,Children of Men,Alfonso Cuarón,,,109,Action,Drama,Sci-Fi,7.9
115,116,The Blues Brothers,John Landis,,,133,Action,Adventure,Comedy,7.9
116,117,District 9,Neill Blomkamp,,,112,Action,Sci-Fi,Thriller,7.9
117,118,"Crouching Tiger, Hidden Dragon",Ang Lee,,,120,Action,Adventure,Drama,7.9
118,119,A Fistful of Dollars,Sergio Leone,,,99,Action,Drama,Western,7.9
119,120,Ghost in the Shell,Mamoru Oshii,,,83,Animation,Action,Crime,7.9
120,121,The Raid 2,Gareth Evans,,,150,Action,Crime,Thriller,7.9
121,122,Hero,Yimou Zhang,,,120,Action,Adventure,Drama,7.9
122,123,The Wild Bunch,Sam Peckinpah,,,135,Action,Adventure,Drama,7.9
123,124,Letters from Iwo Jima,Clint Eastwood,,,141,Action,Adventure,Drama,7.9
124,125,A Taxi Driver,Hun Jang,,,137,Action,Drama,History,7.9
125,126,The Adventures of Robin Hood,Michael Curtiz,William Keighley,,102,Action,Adventure,Romance,7.9
126,127,Baby,Neeraj Pandey,,,159,Action,Crime,Thriller,7.9
127,128,Airlift,Raja Menon,,,130,Action,Drama,History,7.9
128,129,Vishwaroopam,Kamal Haasan,,,148,Action,Thriller,,7.9
129,130,Everything Everywhere All at Once,Daniel Kwan,Daniel Scheinert,,139,Action,Adventure,Comedy,7.8
130,131,The Batman,Matt Reeves,,,176,Action,Crime,Drama,7.8
131,132,The Gentlemen,Guy Ritchie,,,113,Action,Comedy,Crime,7.8
132,133,All Quiet on the Western Front,Edward Berger,,,148,Action,Drama,War,7.8
133,134,RRR,S.S. Rajamouli,,,187,Action,Drama,,7.8
134,135,Rogue One: A Star Wars Story,Gareth Edwards,,,133,Action,Adventure,Sci-Fi,7.8
135,136,Drive,Nicolas Winding Refn,,,100,Action,Drama,,7.8
136,137,Dunkirk,Christopher Nolan,,,106,Action,Drama,History,7.8
137,138,Apocalypto,Mel Gibson,,,139,Action,Adventure,Drama,7.8
138,139,Star Wars: Episode VII - The Force Awakens,J.J. Abrams,,,138,Action,Adventure,Sci-Fi,7.8
139,140,Ghostbusters,Ivan Reitman,,,105,Action,Comedy,Fantasy,7.8
140,141,Captain America: Civil War,Anthony Russo,Joe Russo,,147,Action,Sci-Fi,,7.8
141,142,Predator,John McTiernan,,,107,Action,Adventure,Horror,7.8
142,143,Skyfall,Sam Mendes,,,143,Action,Adventure,Thriller,7.8
143,144,Hot Fuzz,Edgar Wright,,,121,Action,Comedy,Mystery,7.8
144,145,Taken,Pierre Morel,,,90,Action,Crime,Thriller,7.8
145,146,Captain America: The Winter Soldier,Anthony Russo,Joe Russo,,136,Action,Adventure,Sci-Fi,7.8
146,147,The Fugitive,Andrew Davis,,,130,Action,Crime,Drama,7.8
147,148,Captain Phillips,Paul Greengrass,,,134,Action,Biography,Crime,7.8
148,149,The Last Samurai,Edward Zwick,,,154,Action,Drama,,7.8
149,150,Big Hero 6,Don Hall,Chris Williams,,102,Animation,Action,Adventure,7.8
150,151,I Saw the Devil,Jee-woon Kim,,,144,Action,Crime,Horror,7.8
151,152,Serenity,Joss Whedon,,,119,Action,Adventure,Sci-Fi,7.8
152,153,The Fighter,David O. Russell,,,116,Action,Biography,Drama,7.8
153,154,Thirteen Lives,Ron Howard,,,147,Action,Adventure,Biography,7.8
154,155,How to Train Your Dragon 2,Dean DeBlois,,,102,Animation,Action,Adventure,7.8
155,156,The Chaser,Na Hong-jin,,,125,Action,Crime,Drama,7.8
156,157,Ninja Scroll,Yoshiaki Kawajiri,,,94,Animation,Action,Adventure,7.8
157,158,Batman: Mask of the Phantasm,Eric Radomski,Kevin Altieri,Boyd Kirkland,76,Animation,Action,Adventure,7.8
158,159,"Aguirre, the Wrath of God",Werner Herzog,,,95,Action,Adventure,Biography,7.8
159,160,Cowboy Bebop: The Movie,Shin'ichirô Watanabe,Tensai Okamura,Hiroyuki Okiura,115,Animation,Action,Crime,7.8
160,161,The Killer,John Woo,,,111,Action,Crime,Drama,7.8
161,162,Knockin' on Heaven's Door,Thomas Jahn,,,87,Action,Crime,Comedy,7.8
162,163,Minnal Murali,Basil Joseph,,,158,Action,Comedy,Drama,7.8
163,164,Avatar: The Way of Water,James Cameron,,,192,Action,Adventure,Fantasy,7.7
164,165,Kingsman: The Secret Service,Matthew Vaughn,,,129,Action,Adventure,Comedy,7.7
165,166,Black Hawk Down,Ridley Scott,,,144,Action,Drama,History,7.7
166,167,Mission: Impossible - Fallout,Christopher McQuarrie,,,147,Action,Adventure,Thriller,7.7
167,168,The Dirty Dozen,Robert Aldrich,,,150,Action,Adventure,War,7.7
168,169,The Count of Monte Cristo,Kevin Reynolds,,,131,Action,Adventure,Drama,7.7
169,170,3:10 to Yuma,James Mangold,,,122,Action,Crime,Drama,7.7
170,171,The Lego Movie,Phil Lord,Christopher Miller,,100,Animation,Action,Adventure,7.7
171,172,Star Trek Into Darkness,J.J. Abrams,,,132,Action,Adventure,Sci-Fi,7.7
172,173,The Last of the Mohicans,Michael Mann,,,112,Action,Adventure,Drama,7.7
173,174,Training Day,Antoine Fuqua,,,122,Action,Crime,Drama,7.7
174,175,Man on Fire,Tony Scott,,,146,Action,Crime,Drama,7.7
175,176,X-Men: First Class,Matthew Vaughn,,,131,Action,Sci-Fi,,7.7
176,177,The Longest Day,Ken Annakin,Andrew Marton,Gerd Oswald,178,Action,Drama,History,7.7
177,178,The Bourne Supremacy,Paul Greengrass,,,108,Action,Mystery,Thriller,7.7
178,179,The Magnificent Seven,John Sturges,,,128,Action,Adventure,Drama,7.7
179,180,First Blood,Ted Kotcheff,,,93,Action,Adventure,Thriller,7.7
180,181,Kung Fu Hustle,Stephen Chow,,,99,Action,Comedy,Fantasy,7.7
181,182,The Boondock Saints,Troy Duffy,,,108,Action,Thriller,,7.7
182,183,Dirty Harry,Don Siegel,Clint Eastwood,,102,Action,Crime,Thriller,7.7
183,184,Goldfinger,Guy Hamilton,,,110,Action,Adventure,Thriller,7.7
184,185,Star Trek II: The Wrath of Khan,Nicholas Meyer,,,113,Action,Adventure,Sci-Fi,7.7
185,186,Bonnie and Clyde,Arthur Penn,,,111,Action,Biography,Crime,7.7
186,187,The French Connection,William Friedkin,,,104,Action,Crime,Drama,7.7
187,188,Run Lola Run,Tom Tykwer,,,80,Action,Crime,Thriller,7.7
188,189,The Man from Nowhere,Jeong-beom Lee,,,119,Action,Crime,Drama,7.7
189,190,Kubo and the Two Strings,Travis Knight,,,101,Animation,Action,Adventure,7.7
190,191,Badlands,Terrence Malick,,,94,Action,Crime,Drama,7.7
191,192,Ponniyin Selvan: Part I,Mani Ratnam,,,167,Action,Adventure,Drama,7.7
192,193,Key Largo,John Huston,,,100,Action,Crime,Drama,7.7
193,194,Scarface,Howard Hawks,Richard Rosson,,93,Action,Crime,Drama,7.7
194,195,Hard Boiled,John Woo,,,128,Action,Crime,Thriller,7.7
195,196,Joint Security Area,Park Chan-wook,,,110,Action,Drama,Thriller,7.7
196,197,Dragon Ball Super: Broly,Tatsuya Nagamine,,,100,Animation,Action,Adventure,7.7
197,198,Eega,S.S. Rajamouli,,,145,Action,Comedy,Drama,7.7
198,199,Udta Punjab,Abhishek Chaubey,,,148,Action,Crime,Drama,7.7
199,200,Raazi,Meghna Gulzar,,,138,Action,Drama,Thriller,7.7
200,201,Guardians of the Galaxy Vol. 2,James Gunn,,,136,Action,Adventure,Comedy,7.6
201,202,Deadpool 2,David Leitch,,,119,Action,Adventure,Comedy,7.6
202,203,The Fifth Element,Luc Besson,,,126,Action,Adventure,Sci-Fi,7.6
203,204,Sicario,Denis Villeneuve,,,121,Action,Crime,Drama,7.6
204,205,300,Zack Snyder,,,117,Action,Drama,,7.6
205,206,Harry Potter and the Half-Blood Prince,David Yates,,,153,Action,Adventure,Family,7.6
206,207,Star Wars: Episode III - Revenge of the Sith,George Lucas,,,140,Action,Adventure,Fantasy,7.6
207,208,Baby Driver,Edgar Wright,,,113,Action,Crime,Drama,7.6
208,209,Watchmen,Zack Snyder,,,162,Action,Drama,Mystery,7.6
209,210,Incredibles 2,Brad Bird,,,118,Animation,Action,Adventure,7.6
210,211,Where Eagles Dare,Brian G. Hutton,,,158,Action,Adventure,War,7.6
211,212,RoboCop,Paul Verhoeven,,,102,Action,Crime,Sci-Fi,7.6
212,213,Train to Busan,Sang-ho Yeon,,,118,Action,Horror,Thriller,7.6
213,214,Zombieland,Ruben Fleischer,,,88,Action,Comedy,Horror,7.6
214,215,Kung Fu Panda,Mark Osborne,John Stevenson,,92,Animation,Action,Adventure,7.6
215,216,Creed,Ryan Coogler,,,133,Action,Drama,Sport,7.6
216,217,The Road Warrior,George Miller,,,96,Action,Adventure,Sci-Fi,7.6
217,218,Kick-Ass,Matthew Vaughn,,,117,Action,Comedy,Crime,7.6
218,219,Falling Down,Joel Schumacher,,,113,Action,Crime,Drama,7.6
219,220,Minority Report,Steven Spielberg,,,145,Action,Crime,Mystery,7.6
220,221,Sherlock Holmes,Guy Ritchie,,,128,Action,Adventure,Mystery,7.6
221,222,Lethal Weapon,Richard Donner,,,109,Action,Crime,Thriller,7.6
222,223,Rise of the Planet of the Apes,Rupert Wyatt,,,105,Action,Drama,Sci-Fi,7.6
223,224,Battle Royale,Kinji Fukasaku,,,114,Action,Adventure,Drama,7.6
224,225,Dawn of the Planet of the Apes,Matt Reeves,,,130,Action,Adventure,Drama,7.6
225,226,The Raid: Redemption,Gareth Evans,,,101,Action,Crime,Thriller,7.6
226,227,End of Watch,David Ayer,,,109,Action,Adventure,Crime,7.6
227,228,Enter the Dragon,Robert Clouse,,,102,Action,Crime,Drama,7.6
228,229,Die Hard with a Vengeance,John McTiernan,,,128,Action,Adventure,Thriller,7.6
229,230,Hotel Mumbai,Anthony Maras,,,123,Action,Drama,History,7.6
230,231,Only the Brave,Joseph Kosinski,,,134,Action,Biography,Drama,7.6
231,232,Escape from Alcatraz,Don Siegel,,,112,Action,Biography,Crime,7.6
232,233,Star Trek: First Contact,Jonathan Frakes,,,111,Action,Adventure,Drama,7.6
233,234,United 93,Paul Greengrass,,,111,Action,Drama,History,7.6
234,235,The Taking of Pelham One Two Three,Joseph Sargent,,,104,Action,Crime,Thriller,7.6
235,236,Vampire Hunter D: Bloodlust,Jack Fletcher,Yoshiaki Kawajiri,,103,Animation,Action,Drama,7.6
236,237,Fearless,Ronny Yu,,,104,Action,Biography,Drama,7.6
237,238,Pushpa: The Rise - Part 1,Sukumar,,,179,Action,Crime,Drama,7.6
238,239,Ludo,Anurag Basu,,,149,Action,Comedy,Crime,7.6
239,240,Cell 211,Daniel Monzón,,,113,Action,Adventure,Crime,7.6
240,241,Evangelion: 1.0 You Are (Not) Alone,Masayuki,Kazuya Tsurumaki,Hideaki Anno,98,Animation,Action,Drama,7.6
241,242,Lupin III: The Castle of Cagliostro,Hayao Miyazaki,,,102,Animation,Action,Adventure,7.6
242,243,The Boy and the Beast,Mamoru Hosoda,,,119,Animation,Action,Adventure,7.6
243,244,Mortal World,Ali Atay,,,107,Action,Comedy,Crime,7.6
244,245,The Covenant,Guy Ritchie,,,123,Action,Thriller,War,7.5
245,246,Indiana Jones and the Temple of Doom,Steven Spielberg,,,118,Action,Adventure,,7.5
246,247,Batman,Tim Burton,,,126,Action,Adventure,,7.5
247,248,Harry Potter and the Order of the Phoenix,David Yates,,,138,Action,Adventure,Family,7.5
248,249,Scott Pilgrim vs. the World,Edgar Wright,,,112,Action,Comedy,Fantasy,7.5
249,250,Fury,David Ayer,,,134,Action,Drama,War,7.5
250,251,Lone Survivor,Peter Berg,,,121,Action,Biography,Drama,7.5
251,252,The Hunger Games: Catching Fire,Francis Lawrence,,,146,Action,Adventure,Sci-Fi,7.5
252,253,Total Recall,Paul Verhoeven,,,113,Action,Adventure,Sci-Fi,7.5
253,254,The Warriors,Walter Hill,,,93,Action,Crime,Thriller,7.5
254,255,Master and Commander: The Far Side of the World,Peter Weir,,,138,Action,Adventure,Drama,7.5
255,256,Doctor Strange,Scott Derrickson,,,115,Action,Adventure,Fantasy,7.5
256,257,The Crow,Alex Proyas,,,102,Action,Crime,Drama,7.5
257,258,Upgrade,Leigh Whannell,,,100,Action,Sci-Fi,Thriller,7.5
258,259,It's a Mad Mad Mad Mad World,Stanley Kramer,,,210,Action,Adventure,Comedy,7.5
259,260,Collateral,Michael Mann,,,120,Action,Crime,Drama,7.5
260,261,The Hunt for Red October,John McTiernan,,,135,Action,Adventure,Thriller,7.5
261,262,Source Code,Duncan Jones,,,93,Action,Drama,Mystery,7.5
262,263,Munich,Steven Spielberg,,,164,Action,Drama,History,7.5
263,264,Enemy at the Gates,Jean-Jacques Annaud,,,131,Action,Drama,War,7.5
264,265,Riders of Justice,Anders Thomas Jensen,,,116,Action,Comedy,Drama,7.5
265,266,Grindhouse,Robert Rodriguez,Eli Roth,Quentin Tarantino,191,Action,Horror,Thriller,7.5
266,267,Tora! Tora! Tora!,Richard Fleischer,Kinji Fukasaku,Toshio Masuda,144,Action,Drama,History,7.5
267,268,Midnight Run,Martin Brest,,,126,Action,Comedy,Crime,7.5
268,269,The Guns of Navarone,J. Lee Thompson,,,158,Action,Adventure,Drama,7.5
269,270,Headhunters,Morten Tyldum,,,100,Action,Crime,Thriller,7.5
270,271,Police Story,Jackie Chan,Chi-Hwa Chen,,100,Action,Comedy,Crime,7.5
271,272,13 Assassins,Takashi Miike,,,141,Action,Adventure,Drama,7.5
272,273,Ip Man 2,Wilson Yip,,,108,Action,Biography,Drama,7.5
273,274,House of Flying Daggers,Yimou Zhang,,,119,Action,Adventure,Drama,7.5
274,275,New World,Park Hoon-jung,,,135,Action,Crime,Drama,7.5
275,276,A Bittersweet Life,Jee-woon Kim,,,119,Action,Crime,Drama,7.5
276,277,The Legend of Drunken Master,Chia-Liang Liu,Jackie Chan,,102,Action,Comedy,,7.5
277,278,The Blind Swordsman: Zatoichi,Takeshi Kitano,,,116,Action,Comedy,Crime,7.5
278,279,Delhi Belly,Abhinay Deo,Akshat Verma,,103,Action,Comedy,Crime,7.5
279,280,Tanhaji: The Unsung Warrior,Om Raut,,,135,Action,Biography,Drama,7.5
280,281,Mesrine: Killer Instinct,Jean-François Richet,,,113,Action,Biography,Crime,7.5
281,282,Jodhaa Akbar,Ashutosh Gowariker,,,213,Action,Drama,History,7.5
282,283,Mersal,Atlee,,,172,Action,Thriller,,7.5
283,284,To Strike,Bilal Lashari,,,130,Action,Crime,Drama,7.5
284,285,John Wick,Chad Stahelski,David Leitch,,101,Action,Crime,Thriller,7.4
285,286,John Wick: Chapter 3 - Parabellum,Chad Stahelski,,,130,Action,Crime,Thriller,7.4
286,287,John Wick: Chapter 2,Chad Stahelski,,,122,Action,Crime,Thriller,7.4
287,288,Shang-Chi and the Legend of the Ten Rings,Destin Daniel Cretton,,,132,Action,Adventure,Fantasy,7.4
288,289,Nobody,Ilya Naishuller,,,92,Action,Crime,Drama,7.4
289,290,Spider-Man: Homecoming,Jon Watts,,,133,Action,Adventure,Sci-Fi,7.4
290,291,Spider-Man,Sam Raimi,,,121,Action,Adventure,Sci-Fi,7.4
291,292,Ready Player One,Steven Spielberg,,,140,Action,Adventure,Sci-Fi,7.4
292,293,Predestination,Michael Spierig,Peter Spierig,,97,Action,Drama,Sci-Fi,7.4
293,294,Mission: Impossible - Rogue Nation,Christopher McQuarrie,,,131,Action,Adventure,Thriller,7.4
294,295,Spider-Man: Far from Home,Jon Watts,,,129,Action,Adventure,Comedy,7.4
295,296,Mission: Impossible - Ghost Protocol,Brad Bird,,,132,Action,Adventure,Thriller,7.4
296,297,The Last Duel,Ridley Scott,,,152,Action,Drama,History,7.4
297,298,Spider-Man 2,Sam Raimi,,,127,Action,Adventure,Sci-Fi,7.4
298,299,Wonder Woman,Patty Jenkins,,,141,Action,Adventure,Fantasy,7.4
299,300,Superman,Richard Donner,,,143,Action,Adventure,Sci-Fi,7.4
300,301,The Rock,Michael Bay,,,136,Action,Adventure,Thriller,7.4
301,302,Looper,Rian Johnson,,,119,Action,Drama,Sci-Fi,7.4
302,303,X2: X-Men United,Bryan Singer,,,134,Action,Sci-Fi,Thriller,7.4
303,304,Law Abiding Citizen,F. Gary Gray,,,109,Action,Crime,Drama,7.4
304,305,War for the Planet of the Apes,Matt Reeves,,,140,Action,Adventure,Drama,7.4
305,306,How to Train Your Dragon: The Hidden World,Dean DeBlois,,,104,Animation,Action,Adventure,7.4
306,307,A History of Violence,David Cronenberg,,,96,Action,Crime,Drama,7.4
307,308,Open Range,Kevin Costner,,,139,Action,Drama,Romance,7.4
308,309,Sherlock Holmes: A Game of Shadows,Guy Ritchie,,,129,Action,Adventure,Mystery,7.4
309,310,Bullitt,Peter Yates,,,114,Action,Crime,Thriller,7.4
310,311,Thief,Michael Mann,,,123,Action,Crime,Drama,7.4
311,312,Black Dynamite,Scott Sanders,,,84,Action,Comedy,,7.4
312,313,Rurouni Kenshin Part I: Origins,Keishi Otomo,,,134,Action,Adventure,Drama,7.4
313,314,Mission Majnu,Shantanu Bagchi,,,129,Action,Drama,History,7.4
314,315,Drunken Master,Woo-Ping Yuen,,,111,Action,Comedy,,7.4
315,316,Summer Wars,Mamoru Hosoda,,,114,Animation,Action,Adventure,7.4
316,317,Mesrine: Public Enemy No. 1,Jean-François Richet,,,133,Action,Biography,Crime,7.4
317,318,Dungeons & Dragons: Honor Among Thieves,John Francis Daley,Jonathan Goldstein,,134,Action,Adventure,Comedy,7.3
318,319,Bullet Train,David Leitch,,,127,Action,Comedy,Thriller,7.3
319,320,No Time to Die,Cary Joji Fukunaga,,,163,Action,Adventure,Thriller,7.3
320,321,Fast Five,Justin Lin,,,130,Action,Crime,Thriller,7.3
321,322,Tenet,Christopher Nolan,,,150,Action,Sci-Fi,Thriller,7.3
